region,scene_id,scene_file,scene_time,path,repository_relative_path,pace_repository_url,west,east,north,south,width,height,bands,wavelength_min_nm,wavelength_max_nm
R3_Indian_Ocean_B2,PACE_OCI.20250113T090237,PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-13T09:02:37,E:\Rrs\R3_Indian_Ocean_B2\PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_B2/PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,54.216094970703125,59.79786849786122,-0.2255837470293045,-5.741300782741739,507,501,167,380.0,719.0
R3_Indian_Ocean_B3,PACE_OCI.20250113T090237,PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-13T09:02:37,E:\Rrs\R3_Indian_Ocean_B3\PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_B3/PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,59.19878005981445,64.81799593847774,-0.0751460120081901,-5.899354744614125,466,483,167,380.0,719.0
R3_Indian_Ocean_B4,PACE_OCI.20250113T090237,PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-13T09:02:37,E:\Rrs\R3_Indian_Ocean_B4\PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_B4/PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,64.18822479248047,69.8460365733557,0.0567357651889324,-6.06769966771725,388,420,167,380.0,719.0
R3_Indian_Ocean_C1,PACE_OCI.20250113T090237,PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-13T09:02:37,E:\Rrs\R3_Indian_Ocean_C1\PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_C1/PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,49.652645111083984,54.493296429401134,0.7544800043106079,-2.340362641826588,305,195,167,380.0,719.0
R3_Indian_Ocean_C2,PACE_OCI.20250113T090237,PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-13T09:02:37,E:\Rrs\R3_Indian_Ocean_C2\PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_C2/PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,54.47646331787109,59.69569620318867,1.78670334815979,-2.4796405456475226,482,394,167,380.0,719.0
R3_Indian_Ocean_C3,PACE_OCI.20250113T090237,PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-13T09:02:37,E:\Rrs\R3_Indian_Ocean_C3\PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_C3/PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,59.25643157958984,64.78433198854273,2.957561492919922,-2.6207070290986003,439,443,167,380.0,719.0
R3_Indian_Ocean_C4,PACE_OCI.20250113T090237,PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-13T09:02:37,E:\Rrs\R3_Indian_Ocean_C4\PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_C4/PACE_OCI.20250113T090237.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,64.2152099609375,69.77637656428628,3.3389806747436523,-2.7665329241710213,378,415,167,380.0,719.0
R3_Indian_Ocean_A1,PACE_OCI.20250114T093720,PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-14T09:37:20,E:\Rrs\R3_Indian_Ocean_A1\PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_A1/PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,49.20779037475586,54.83205075218071,-4.137277126312256,-9.838582166441554,511,518,167,380.0,719.0
R3_Indian_Ocean_A2,PACE_OCI.20250114T093720,PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-14T09:37:20,E:\Rrs\R3_Indian_Ocean_A2\PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_A2/PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,54.169578552246094,59.84729339835114,-3.994021415710449,-10.01459343851266,414,439,167,380.0,719.0
R3_Indian_Ocean_A3,PACE_OCI.20250114T093720,PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-14T09:37:20,E:\Rrs\R3_Indian_Ocean_A3\PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_A3/PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,59.13140106201172,63.86765443028814,-4.168695449829102,-10.15706177753492,348,440,167,380.0,719.0
R3_Indian_Ocean_B1,PACE_OCI.20250114T093720,PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-14T09:37:20,E:\Rrs\R3_Indian_Ocean_B1\PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_B1/PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,49.20563888549805,54.80670615504783,-0.119114376604557,-5.86728038252635,495,508,167,380.0,719.0
R3_Indian_Ocean_B2,PACE_OCI.20250114T093720,PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-14T09:37:20,E:\Rrs\R3_Indian_Ocean_B2\PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_B2/PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,54.19358825683594,59.81915600275162,0.0104453274980187,-6.023998269624563,399,428,167,380.0,719.0
R3_Indian_Ocean_B3,PACE_OCI.20250114T093720,PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-14T09:37:20,E:\Rrs\R3_Indian_Ocean_B3\PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_B3/PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,59.18423080444336,62.864927878665625,-0.4620437920093536,-5.836625678935979,289,422,167,380.0,719.0
R3_Indian_Ocean_C1,PACE_OCI.20250114T093720,PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-14T09:37:20,E:\Rrs\R3_Indian_Ocean_C1\PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_C1/PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,49.27819442749024,54.792388452085504,2.809558391571045,-2.575580028193275,470,459,167,380.0,719.0
R3_Indian_Ocean_C2,PACE_OCI.20250114T093720,PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-14T09:37:20,E:\Rrs\R3_Indian_Ocean_C2\PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_C2/PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,54.21109008789063,59.78029412040753,3.303786516189575,-2.7247333128235747,388,420,167,380.0,719.0
R3_Indian_Ocean_C3,PACE_OCI.20250114T093720,PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-14T09:37:20,E:\Rrs\R3_Indian_Ocean_C3\PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_C3/PACE_OCI.20250114T093720.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,59.19797897338867,62.09081058708294,2.625266790390014,-2.29254695289024,240,408,167,380.0,719.0
R3_Indian_Ocean_A1,PACE_OCI.20250115T101203,PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-15T10:12:03,E:\Rrs\R3_Indian_Ocean_A1\PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_A1/PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,49.13565826416016,54.85801060107593,-3.871769905090332,-10.14263788051876,386,423,167,380.0,719.0
R3_Indian_Ocean_A2,PACE_OCI.20250115T101203,PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-15T10:12:03,E:\Rrs\R3_Indian_Ocean_A2\PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_A2/PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,54.81710433959961,55.2039880883341,-8.207683563232422,-9.058827810448296,35,77,167,380.0,719.0
R3_Indian_Ocean_B1,PACE_OCI.20250115T101203,PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-15T10:12:03,E:\Rrs\R3_Indian_Ocean_B1\PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_B1/PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,49.16960525512695,54.181579608198994,-0.0857149437069892,-6.1506250852395405,357,432,167,380.0,719.0
R3_Indian_Ocean_C1,PACE_OCI.20250115T101203,PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,2025-01-15T10:12:03,E:\Rrs\R3_Indian_Ocean_C1\PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R3_Indian_Ocean_C1/PACE_OCI.20250115T101203.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,49.19831085205078,53.42942457594892,3.002203226089477,-2.665892517245771,318,426,167,380.0,719.0
R4_East_Atlantic_A1,PACE_OCI.20250403T150629,PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-03T15:06:29,E:\Rrs\R4_East_Atlantic_A1\PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A1/PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-24.92994880676269,-22.888566807842377,19.95261573791504,16.748264600215876,165,259,167,380.0,719.0
R4_East_Atlantic_A2,PACE_OCI.20250403T150629,PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-03T15:06:29,E:\Rrs\R4_East_Atlantic_A2\PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A2/PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.675783157348636,-21.74911813727192,19.92474174499512,16.665163817947093,159,269,167,380.0,719.0
R4_East_Atlantic_B1,PACE_OCI.20250403T150629,PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-03T15:06:29,E:\Rrs\R4_East_Atlantic_B1\PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_B1/PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-25.17887687683105,-22.95624050174361,22.586801528930664,19.38058468900568,174,251,167,380.0,719.0
R4_East_Atlantic_B2,PACE_OCI.20250403T150629,PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-03T15:06:29,E:\Rrs\R4_East_Atlantic_B2\PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_B2/PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.6337890625,-22.16884269971743,22.444923400878903,19.468890632391485,127,258,167,380.0,719.0
R4_East_Atlantic_C1,PACE_OCI.20250403T150629,PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-03T15:06:29,E:\Rrs\R4_East_Atlantic_C1\PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_C1/PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-25.15741539001465,-22.973813850526707,25.16692352294922,22.012832410355525,171,247,167,380.0,719.0
R4_East_Atlantic_C2,PACE_OCI.20250403T150629,PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-03T15:06:29,E:\Rrs\R4_East_Atlantic_C2\PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_C2/PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.643407821655277,-22.547364230915317,24.964853286743164,22.163852999296605,99,253,167,380.0,719.0
R4_East_Atlantic_A1,PACE_OCI.20250404T140333,PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-04T14:03:33,E:\Rrs\R4_East_Atlantic_A1\PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A1/PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-25.16146278381348,-22.66807948986142,19.92326164245605,16.780438978916482,215,271,167,380.0,719.0
R4_East_Atlantic_A2,PACE_OCI.20250404T140333,PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-04T14:03:33,E:\Rrs\R4_East_Atlantic_A2\PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A2/PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.93594741821289,-21.08691220590299,20.005712509155277,16.689435522026546,250,291,167,380.0,719.0
R4_East_Atlantic_B1,PACE_OCI.20250404T140333,PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-04T14:03:33,E:\Rrs\R4_East_Atlantic_B1\PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_B1/PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-25.456867218017575,-22.67302308879579,22.58812713623047,19.406590988548427,238,272,167,380.0,719.0
R4_East_Atlantic_B2,PACE_OCI.20250404T140333,PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-04T14:03:33,E:\Rrs\R4_East_Atlantic_B2\PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_B2/PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.935089111328125,-21.105226767696596,22.606569290161133,19.39490012238884,252,286,167,380.0,719.0
R4_East_Atlantic_C1,PACE_OCI.20250404T140333,PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-04T14:03:33,E:\Rrs\R4_East_Atlantic_C1\PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_C1/PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-25.4704704284668,-22.665942693272637,25.190052032470703,22.00622341505765,244,277,167,380.0,719.0
R4_East_Atlantic_C2,PACE_OCI.20250404T140333,PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-04T14:03:33,E:\Rrs\R4_East_Atlantic_C2\PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_C2/PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.93768310546875,-21.10606791268037,25.20580673217773,21.998117646597148,256,290,167,380.0,719.0
R4_East_Atlantic_A1,PACE_OCI.20250405T143859,PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-05T14:38:59,E:\Rrs\R4_East_Atlantic_A1\PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A1/PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-25.02372169494629,-22.805622156491257,19.92891502380371,16.758542385069553,191,273,167,380.0,719.0
R4_East_Atlantic_A2,PACE_OCI.20250405T143859,PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-05T14:38:59,E:\Rrs\R4_East_Atlantic_A2\PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A2/PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.807941436767575,-21.235657260997503,20.02332305908203,16.675661356644426,209,272,167,380.0,719.0
R4_East_Atlantic_B1,PACE_OCI.20250405T143859,PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-05T14:38:59,E:\Rrs\R4_East_Atlantic_B1\PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_B1/PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-25.31148910522461,-22.816959880855904,22.58572578430176,19.407599609024324,208,265,167,380.0,719.0
R4_East_Atlantic_B2,PACE_OCI.20250405T143859,PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-05T14:38:59,E:\Rrs\R4_East_Atlantic_B2\PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_B2/PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.77378845214844,-21.26266404417401,22.60482788085937,19.381593566145927,201,258,167,380.0,719.0
R4_East_Atlantic_C1,PACE_OCI.20250405T143859,PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-05T14:38:59,E:\Rrs\R4_East_Atlantic_C1\PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_C1/PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-25.304304122924805,-22.82786766348769,25.179107666015625,22.010725725265203,204,261,167,380.0,719.0
R4_East_Atlantic_C2,PACE_OCI.20250405T143859,PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-05T14:38:59,E:\Rrs\R4_East_Atlantic_C2\PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_C2/PACE_OCI.20250405T143859.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.770679473876957,-21.26180331595912,25.20108985900879,21.998805717746823,199,254,167,380.0,719.0
R2_NEPacific_BC_1,PACE_OCI.20250430T211634,PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-30T21:16:34,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-128.31263732910156,-124.51699911231556,49.450439453125,48.05204642588805,171,63,167,380.0,719.0
R2_NEPacific_BC_2,PACE_OCI.20250430T211634,PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-30T21:16:34,E:\Rrs\R2_NEPacific_BC_2\PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_2/PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-131.1501922607422,-128.08371966362373,49.49757385253906,48.19765612115189,184,78,167,380.0,719.0
R2_NEPacific_BC_3,PACE_OCI.20250430T211634,PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-30T21:16:34,E:\Rrs\R2_NEPacific_BC_3\PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_3/PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-134.43966674804688,-130.99210598573185,49.803070068359375,48.40385084683402,239,97,167,380.0,719.0
R2_NEPacific_BC_4,PACE_OCI.20250430T211634,PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-30T21:16:34,E:\Rrs\R2_NEPacific_BC_4\PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_4/PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-136.69944763183594,-133.83138505101874,49.91391372680664,48.574582615953325,212,99,167,380.0,719.0
R2_NEPacific_BC_5,PACE_OCI.20250430T211634,PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-30T21:16:34,E:\Rrs\R2_NEPacific_BC_5\PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_5/PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-141.47872924804688,-134.61688581672055,51.079891204833984,47.91747640604882,460,212,167,380.0,719.0
R2_NEPacific_BC_6,PACE_OCI.20250430T211634,PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-30T21:16:34,E:\Rrs\R2_NEPacific_BC_6\PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_6/PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-145.2004852294922,-140.8233453148297,50.99989318847656,49.00673126304989,224,102,167,380.0,719.0
R2_NEPacific_BC,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-146.45301818847656,-124.38945254069333,53.404258728027344,45.1248724235775,994,373,167,380.0,719.0
R2_NEPacific_BC_1,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-128.22755432128906,-124.60922163970228,49.28882598876953,48.17865573419177,88,27,167,380.0,719.0
R2_NEPacific_BC_2,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC_2\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_2/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-131.04287719726562,-128.20478386166678,49.37255096435547,48.3121644433625,91,34,167,380.0,719.0
R2_NEPacific_BC_3,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC_3\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_3/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-134.36123657226562,-131.06686538188598,49.654544830322266,48.528264081474525,117,40,167,380.0,719.0
R2_NEPacific_BC_4,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC_4\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_4/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-136.61070251464844,-133.9084345033915,49.81536483764648,48.68764669121643,127,53,167,380.0,719.0
R2_NEPacific_BC_5,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC_5\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_5/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-141.32931518554688,-134.7873348739503,50.825809478759766,48.15197556393828,367,150,167,380.0,719.0
